Id,SalePrice
1670,295002.1666666667
1671,256898.13333333333
1672,474990.0
1673,253714.21212121213
1674,253714.21212121213
1675,182264.16666666666
1676,182264.16666666666
1677,197728.5980392157
1678,474990.0
1679,474990.0
1680,337256.22222222225
1681,295002.1666666667
1682,295002.1666666667
1683,197728.5980392157
1684,176337.5
1685,176337.5
1686,176337.5
1687,176337.5
1688,197728.5980392157
1689,176337.5
1690,176337.5
1691,176337.5
1692,295002.1666666667
1693,176337.5
1694,176337.5
1695,176337.5
1696,253714.21212121213
1697,176337.5
1698,301233.10256410256
1699,301233.10256410256
1700,253714.21212121213
1701,253714.21212121213
1702,253714.21212121213
1703,253714.21212121213
1704,253714.21212121213
1705,256898.13333333333
1706,474990.0
1707,213154.38888888888
1708,197728.5980392157
1709,253714.21212121213
1710,197728.5980392157
1711,295002.1666666667
1712,301233.10256410256
1713,256898.13333333333
1714,213154.38888888888
1715,197728.5980392157
1716,176337.5
1717,144154.09923664122
1718,144154.09923664122
1719,217450.75438596492
1720,213154.38888888888
1721,144154.09923664122
1722,144154.09923664122
1723,144154.09923664122
1724,213154.38888888888
1725,217450.75438596492
1726,197728.5980392157
1727,182264.16666666666
1728,176337.5
1729,144154.09923664122
1730,176337.5
1731,109765.8346456693
1732,129726.344
1733,129726.344
1734,129726.344
1735,129726.344
1736,109765.8346456693
1737,301233.10256410256
1738,197728.5980392157
1739,301233.10256410256
1740,256898.13333333333
1741,144154.09923664122
1742,176337.5
1743,176337.5
1744,253714.21212121213
1745,213154.38888888888
1746,217450.75438596492
1747,217450.75438596492
1748,217450.75438596492
1749,152505.3125
1750,152505.3125
1751,217450.75438596492
1752,129726.344
1753,152505.3125
1754,253714.21212121213
1755,152505.3125
1756,129726.344
1757,129726.344
1758,144154.09923664122
1759,182304.16666666666
1760,182264.16666666666
1761,152505.3125
1762,182304.16666666666
1763,151276.54285714286
1764,109765.8346456693
1765,151276.54285714286
1766,151276.54285714286
1767,151276.54285714286
1768,152505.3125
1769,182304.16666666666
1770,129726.344
1771,152505.3125
1772,182264.16666666666
1773,152505.3125
1774,151276.54285714286
1775,144154.09923664122
1776,109765.8346456693
1777,129726.344
1778,144154.09923664122
1779,109765.8346456693
1780,151276.54285714286
1781,152505.3125
1782,109765.8346456693
1783,109765.8346456693
1784,109765.8346456693
1785,121525.46153846153
1786,151276.54285714286
1787,151276.54285714286
1788,54566.666666666664
1789,91930.78571428571
1790,109765.8346456693
1791,236932.61538461538
1792,152505.3125
1793,144154.09923664122
1794,129726.344
1795,144154.09923664122
1796,109765.8346456693
1797,91930.78571428571
1798,144154.09923664122
1799,129726.344
1800,129726.344
1801,144154.09923664122
1802,151276.54285714286
1803,151276.54285714286
1804,129726.344
1805,144154.09923664122
1806,121525.46153846153
1807,151276.54285714286
1808,109765.8346456693
1809,109765.8346456693
1810,121525.46153846153
1811,121525.46153846153
1812,121525.46153846153
1813,144154.09923664122
1814,109765.8346456693
1815,54566.666666666664
1816,109765.8346456693
1817,121525.46153846153
1818,151276.54285714286
1819,109765.8346456693
1820,109765.8346456693
1821,151276.54285714286
1822,151276.54285714286
1823,54566.666666666664
1824,182304.16666666666
1825,109765.8346456693
1826,109765.8346456693
1827,109765.8346456693
1828,121525.46153846153
1829,121525.46153846153
1830,151276.54285714286
1831,137890.0
1832,151276.54285714286
1833,151276.54285714286
1834,182304.16666666666
1835,137890.0
1836,151276.54285714286
1837,129726.344
1838,121525.46153846153
1839,109765.8346456693
1840,152505.3125
1841,144154.09923664122
1842,91930.78571428571
1843,144154.09923664122
1844,129726.344
1845,151276.54285714286
1846,144154.09923664122
1847,182304.16666666666
1848,54566.666666666664
1849,109765.8346456693
1850,144154.09923664122
1851,151276.54285714286
1852,144154.09923664122
1853,144154.09923664122
1854,144154.09923664122
1855,109765.8346456693
1856,253714.21212121213
1857,151276.54285714286
1858,176337.5
1859,109765.8346456693
1860,144154.09923664122
1861,109765.8346456693
1862,337256.22222222225
1863,337256.22222222225
1864,337256.22222222225
1865,295002.1666666667
1866,295002.1666666667
1867,256898.13333333333
1868,331883.71428571426
1869,197728.5980392157
1870,197728.5980392157
1871,256898.13333333333
1872,176337.5
1873,213154.38888888888
1874,129726.344
1875,213154.38888888888
1876,197728.5980392157
1877,213154.38888888888
1878,213154.38888888888
1879,129726.344
1880,129726.344
1881,213154.38888888888
1882,253714.21212121213
1883,197728.5980392157
1884,217450.75438596492
1885,213154.38888888888
1886,331883.71428571426
1887,213154.38888888888
1888,253714.21212121213
1889,109765.8346456693
1890,144154.09923664122
1891,129726.344
1892,109765.8346456693
1893,144154.09923664122
1894,152505.3125
1895,144154.09923664122
1896,129726.344
1897,121525.46153846153
1898,109765.8346456693
1899,121525.46153846153
1900,151276.54285714286
1901,121525.46153846153
1902,152505.3125
1903,217450.75438596492
1904,144154.09923664122
1905,151276.54285714286
1906,144154.09923664122
1907,151276.54285714286
1908,109765.8346456693
1909,129726.344
1910,109765.8346456693
1911,197728.5980392157
1912,301233.10256410256
1913,151276.54285714286
1914,54566.666666666664
1915,331883.71428571426
1916,54566.666666666664
1917,253714.21212121213
1918,129726.344
1919,144154.09923664122
1920,152505.3125
1921,474990.0
1922,295002.1666666667
1923,217450.75438596492
1924,213154.38888888888
1925,217450.75438596492
1926,331883.71428571426
1927,129726.344
1928,152505.3125
1929,129726.344
1930,109765.8346456693
1931,129726.344
1932,109765.8346456693
1933,144154.09923664122
1934,197728.5980392157
1935,176337.5
1936,197728.5980392157
1937,197728.5980392157
1938,182264.16666666666
1939,295002.1666666667
1940,197728.5980392157
1941,197728.5980392157
1942,197728.5980392157
1943,197728.5980392157
1944,337256.22222222225
1945,331883.71428571426
1946,241362.5
1947,295002.1666666667
1948,241362.5
1949,256898.13333333333
1950,197728.5980392157
1951,301233.10256410256
1952,213154.38888888888
1953,182264.16666666666
1954,217450.75438596492
1955,109765.8346456693
1956,301233.10256410256
1957,151276.54285714286
1958,253714.21212121213
1959,151276.54285714286
1960,109765.8346456693
1961,109765.8346456693
1962,129726.344
1963,129726.344
1964,129726.344
1965,151276.54285714286
1966,144154.09923664122
1967,295002.1666666667
1968,474990.0
1969,402365.85714285716
1970,474990.0
1971,474990.0
1972,337256.22222222225
1973,217450.75438596492
1974,337256.22222222225
1975,474990.0
1976,253714.21212121213
1977,474990.0
1978,474990.0
1979,301233.10256410256
1980,197728.5980392157
1981,295002.1666666667
1982,197728.5980392157
1983,197728.5980392157
1984,176337.5
1985,197728.5980392157
1986,197728.5980392157
1987,176337.5
1988,176337.5
1989,197728.5980392157
1990,217450.75438596492
1991,197728.5980392157
1992,217450.75438596492
1993,176337.5
1994,253714.21212121213
1995,197728.5980392157
1996,253714.21212121213
1997,337256.22222222225
1998,301233.10256410256
1999,295002.1666666667
2000,301233.10256410256
2001,253714.21212121213
2002,256898.13333333333
2003,253714.21212121213
2004,217450.75438596492
2005,256898.13333333333
2006,197728.5980392157
2007,253714.21212121213
2008,176337.5
2009,197728.5980392157
2010,197728.5980392157
2011,182264.16666666666
2012,144154.09923664122
2013,176337.5
2014,197728.5980392157
2015,197728.5980392157
2016,197728.5980392157
2017,197728.5980392157
2018,109765.8346456693
2019,129726.344
2020,91930.78571428571
2021,129726.344
2022,151276.54285714286
2023,144154.09923664122
2024,301233.10256410256
2025,301233.10256410256
2026,197728.5980392157
2027,129726.344
2028,176337.5
2029,176337.5
2030,253714.21212121213
2031,197728.5980392157
2032,295002.1666666667
2033,253714.21212121213
2034,176337.5
2035,217450.75438596492
2036,217450.75438596492
2037,217450.75438596492
2038,217450.75438596492
2039,197728.5980392157
2040,474000.0
2041,253714.21212121213
2042,217450.75438596492
2043,182304.16666666666
2044,151276.54285714286
2045,182304.16666666666
2046,152505.3125
2047,144154.09923664122
2048,109765.8346456693
2049,151276.54285714286
2050,182304.16666666666
2051,109765.8346456693
2052,144154.09923664122
2053,144154.09923664122
2054,109765.8346456693
2055,182264.16666666666
2056,109765.8346456693
2057,144154.09923664122
2058,151276.54285714286
2059,152505.3125
2060,182264.16666666666
2061,151276.54285714286
2062,144154.09923664122
2063,109765.8346456693
2064,144154.09923664122
2065,91930.78571428571
2066,151276.54285714286
2067,151276.54285714286
2068,151276.54285714286
2069,91930.78571428571
2070,109765.8346456693
2071,109765.8346456693
2072,121525.46153846153
2073,129726.344
2074,151276.54285714286
2075,144154.09923664122
2076,129726.344
2077,182264.16666666666
2078,144154.09923664122
2079,144154.09923664122
2080,109765.8346456693
2081,144154.09923664122
2082,151276.54285714286
2083,144154.09923664122
2084,109765.8346456693
2085,144154.09923664122
2086,91930.78571428571
2087,144154.09923664122
2088,91930.78571428571
2089,109765.8346456693
2090,151276.54285714286
2091,121525.46153846153
2092,121525.46153846153
2093,151276.54285714286
2094,109765.8346456693
2095,151276.54285714286
2096,91930.78571428571
2097,109765.8346456693
2098,144154.09923664122
2099,54566.666666666664
2100,109765.8346456693
2101,121525.46153846153
2102,151276.54285714286
2103,109765.8346456693
2104,151276.54285714286
2105,121525.46153846153
2106,54566.666666666664
2107,236932.61538461538
2108,109765.8346456693
2109,109765.8346456693
2110,121525.46153846153
2111,182304.16666666666
2112,182304.16666666666
2113,129726.344
2114,109765.8346456693
2115,151276.54285714286
2116,109765.8346456693
2117,151276.54285714286
2118,121525.46153846153
2119,109765.8346456693
2120,109765.8346456693
2121,109765.8346456693
2122,109765.8346456693
2123,91930.78571428571
2124,217450.75438596492
2125,151276.54285714286
2126,151276.54285714286
2127,151276.54285714286
2128,151276.54285714286
2129,109765.8346456693
2130,151276.54285714286
2131,151276.54285714286
2132,121525.46153846153
2133,121525.46153846153
2134,109765.8346456693
2135,109765.8346456693
2136,91930.78571428571
2137,144154.09923664122
2138,144154.09923664122
2139,144154.09923664122
2140,129726.344
2141,129726.344
2142,144154.09923664122
2143,144154.09923664122
2144,152505.3125
2145,129726.344
2146,144154.09923664122
2147,182304.16666666666
2148,109765.8346456693
2149,129726.344
2150,256898.13333333333
2151,109765.8346456693
2152,152505.3125
2153,182264.16666666666
2154,91930.78571428571
2155,109765.8346456693
2156,301233.10256410256
2157,213154.38888888888
2158,217450.75438596492
2159,217450.75438596492
2160,176337.5
2161,253714.21212121213
2162,301233.10256410256
2163,295002.1666666667
2164,197728.5980392157
2165,182304.16666666666
2166,129726.344
2167,213154.38888888888
2168,197728.5980392157
2169,176337.5
2170,217450.75438596492
2171,129726.344
2172,144154.09923664122
2173,144154.09923664122
2174,253714.21212121213
2175,253714.21212121213
2176,331883.71428571426
2177,253714.21212121213
2178,217450.75438596492
2179,129726.344
2180,213154.38888888888
2181,213154.38888888888
2182,213154.38888888888
2183,197728.5980392157
2184,144154.09923664122
2185,129726.344
2186,144154.09923664122
2187,144154.09923664122
2188,144154.09923664122
2189,301233.10256410256
2190,91930.78571428571
2191,91930.78571428571
2192,91930.78571428571
2193,109765.8346456693
2194,109765.8346456693
2195,129726.344
2196,109765.8346456693
2197,121525.46153846153
2198,151276.54285714286
2199,151276.54285714286
2200,129726.344
2201,109765.8346456693
2202,151276.54285714286
2203,182304.16666666666
2204,182304.16666666666
2205,121525.46153846153
2206,144154.09923664122
2207,217450.75438596492
2208,217450.75438596492
2209,151276.54285714286
2210,129726.344
2211,109765.8346456693
2212,109765.8346456693
2213,109765.8346456693
2214,144154.09923664122
2215,109765.8346456693
2216,151276.54285714286
2217,54566.666666666664
2218,91930.78571428571
2219,91930.78571428571
2220,109765.8346456693
2221,402365.85714285716
2222,256898.13333333333
2223,295002.1666666667
2224,217450.75438596492
2225,151276.54285714286
2226,152505.3125
2227,197728.5980392157
2228,213154.38888888888
2229,217450.75438596492
2230,109765.8346456693
2231,176337.5
2232,213154.38888888888
2233,182264.16666666666
2234,213154.38888888888
2235,213154.38888888888
2236,301233.10256410256
2237,331883.71428571426
2238,197728.5980392157
2239,144154.09923664122
2240,152505.3125
2241,152505.3125
2242,144154.09923664122
2243,109765.8346456693
2244,129726.344
2245,129726.344
2246,144154.09923664122
2247,129726.344
2248,129726.344
2249,129726.344
2250,129726.344
2251,241362.5
2252,151276.54285714286
2253,109765.8346456693
2254,176337.5
2255,197728.5980392157
2256,176337.5
2257,217450.75438596492
2258,182264.16666666666
2259,197728.5980392157
2260,152505.3125
2261,176337.5
2262,197728.5980392157
2263,337256.22222222225
2264,474990.0
2265,144154.09923664122
2266,295002.1666666667
2267,474990.0
2268,337256.22222222225
2269,152505.3125
2270,176337.5
2271,151276.54285714286
2272,217450.75438596492
2273,144154.09923664122
2274,152505.3125
2275,152505.3125
2276,151276.54285714286
2277,151276.54285714286
2278,144154.09923664122
2279,109765.8346456693
2280,109765.8346456693
2281,182264.16666666666
2282,182264.16666666666
2283,109765.8346456693
2284,109765.8346456693
2285,144154.09923664122
2286,129726.344
2287,295002.1666666667
2288,295002.1666666667
2289,301233.10256410256
2290,474990.0
2291,337256.22222222225
2292,331883.71428571426
2293,474990.0
2294,474990.0
2295,474990.0
2296,301233.10256410256
2297,337256.22222222225
2298,295002.1666666667
2299,301233.10256410256
2300,337256.22222222225
2301,295002.1666666667
2302,213154.38888888888
2303,253714.21212121213
2304,253714.21212121213
2305,182264.16666666666
2306,182264.16666666666
2307,182264.16666666666
2308,256898.13333333333
2309,295002.1666666667
2310,197728.5980392157
2311,197728.5980392157
2312,176337.5
2313,176337.5
2314,176337.5
2315,176337.5
2316,176337.5
2317,182264.16666666666
2318,176337.5
2319,176337.5
2320,197728.5980392157
2321,253714.21212121213
2322,197728.5980392157
2323,129726.344
2324,176337.5
2325,256898.13333333333
2326,176337.5
2327,217450.75438596492
2328,217450.75438596492
2329,197728.5980392157
2330,197728.5980392157
2331,301233.10256410256
2332,474990.0
2333,301233.10256410256
2334,253714.21212121213
2335,337256.22222222225
2336,301233.10256410256
2337,197728.5980392157
2338,256898.13333333333
2339,256898.13333333333
2340,402365.85714285716
2341,213154.38888888888
2342,213154.38888888888
2343,256898.13333333333
2344,217450.75438596492
2345,253714.21212121213
2346,197728.5980392157
2347,197728.5980392157
2348,217450.75438596492
2349,144154.09923664122
2350,295002.1666666667
2351,253714.21212121213
2352,253714.21212121213
2353,301233.10256410256
2354,144154.09923664122
2355,144154.09923664122
2356,144154.09923664122
2357,213154.38888888888
2358,197728.5980392157
2359,109765.8346456693
2360,109765.8346456693
2361,144154.09923664122
2362,301233.10256410256
2363,144154.09923664122
2364,144154.09923664122
2365,197728.5980392157
2366,176337.5
2367,253714.21212121213
2368,197728.5980392157
2369,213154.38888888888
2370,176337.5
2371,176337.5
2372,197728.5980392157
2373,337256.22222222225
2374,337256.22222222225
2375,256898.13333333333
2376,301233.10256410256
2377,301233.10256410256
2378,144154.09923664122
2379,217450.75438596492
2380,144154.09923664122
2381,152505.3125
2382,151276.54285714286
2383,213154.38888888888
2384,253714.21212121213
2385,144154.09923664122
2386,144154.09923664122
2387,144154.09923664122
2388,91930.78571428571
2389,129726.344
2390,144154.09923664122
2391,129726.344
2392,109765.8346456693
2393,152505.3125
2394,144154.09923664122
2395,217450.75438596492
2396,144154.09923664122
2397,182304.16666666666
2398,109765.8346456693
2399,54566.666666666664
2400,54566.666666666664
2401,109765.8346456693
2402,144154.09923664122
2403,152505.3125
2404,144154.09923664122
2405,152505.3125
2406,129726.344
2407,129726.344
2408,144154.09923664122
2409,144154.09923664122
2410,151276.54285714286
2411,129726.344
2412,152505.3125
2413,152505.3125
2414,129726.344
2415,152505.3125
2416,129726.344
2417,144154.09923664122
2418,109765.8346456693
2419,152505.3125
2420,129726.344
2421,144154.09923664122
2422,109765.8346456693
2423,121525.46153846153
2424,182304.16666666666
2425,301233.10256410256
2426,121525.46153846153
2427,121525.46153846153
2428,151276.54285714286
2429,109765.8346456693
2430,129726.344
2431,144154.09923664122
2432,144154.09923664122
2433,152505.3125
2434,152505.3125
2435,152505.3125
2436,109765.8346456693
2437,109765.8346456693
2438,129726.344
2439,109765.8346456693
2440,121525.46153846153
2441,91930.78571428571
2442,109765.8346456693
2443,109765.8346456693
2444,109765.8346456693
2445,91930.78571428571
2446,121525.46153846153
2447,137890.0
2448,151276.54285714286
2449,109765.8346456693
2450,151276.54285714286
2451,121525.46153846153
2452,137890.0
2453,109765.8346456693
2454,109765.8346456693
2455,91930.78571428571
2456,144154.09923664122
2457,109765.8346456693
2458,109765.8346456693
2459,109765.8346456693
2460,182304.16666666666
2461,109765.8346456693
2462,121525.46153846153
2463,129726.344
2464,137890.0
2465,121525.46153846153
2466,121525.46153846153
2467,182304.16666666666
2468,91930.78571428571
2469,121525.46153846153
2470,217450.75438596492
2471,217450.75438596492
2472,195137.5
2473,144154.09923664122
2474,121525.46153846153
2475,217450.75438596492
2476,91930.78571428571
2477,129726.344
2478,152505.3125
2479,129726.344
2480,109765.8346456693
2481,144154.09923664122
2482,129726.344
2483,109765.8346456693
2484,109765.8346456693
2485,109765.8346456693
2486,152505.3125
2487,195137.5
2488,151276.54285714286
2489,144154.09923664122
2490,144154.09923664122
2491,91930.78571428571
2492,197728.5980392157
2493,109765.8346456693
2494,144154.09923664122
2495,91930.78571428571
2496,301233.10256410256
2497,151276.54285714286
2498,129726.344
2499,91930.78571428571
2500,144154.09923664122
2501,152505.3125
2502,144154.09923664122
2503,121525.46153846153
2504,197728.5980392157
2505,217450.75438596492
2506,253714.21212121213
2507,301233.10256410256
2508,253714.21212121213
2509,213154.38888888888
2510,256898.13333333333
2511,197728.5980392157
2512,217450.75438596492
2513,217450.75438596492
2514,217450.75438596492
2515,129726.344
2516,129726.344
2517,129726.344
2518,144154.09923664122
2519,217450.75438596492
2520,197728.5980392157
2521,197728.5980392157
2522,217450.75438596492
2523,129726.344
2524,129726.344
2525,129726.344
2526,144154.09923664122
2527,109765.8346456693
2528,109765.8346456693
2529,129726.344
2530,129726.344
2531,213154.38888888888
2532,217450.75438596492
2533,197728.5980392157
2534,253714.21212121213
2535,301233.10256410256
2536,217450.75438596492
2537,197728.5980392157
2538,176337.5
2539,182264.16666666666
2540,182264.16666666666
2541,176337.5
2542,144154.09923664122
2543,129726.344
2544,144154.09923664122
2545,121525.46153846153
2546,152505.3125
2547,129726.344
2548,176337.5
2549,144154.09923664122
2550,172375.0
2551,129726.344
2552,109765.8346456693
2553,91930.78571428571
2554,152505.3125
2555,109765.8346456693
2556,129726.344
2557,129726.344
2558,236932.61538461538
2559,152505.3125
2560,109765.8346456693
2561,109765.8346456693
2562,151276.54285714286
2563,151276.54285714286
2564,151276.54285714286
2565,109765.8346456693
2566,121525.46153846153
2567,121525.46153846153
2568,182304.16666666666
2569,182304.16666666666
2570,109765.8346456693
2571,182264.16666666666
2572,129726.344
2573,182304.16666666666
2574,217450.75438596492
2575,129726.344
2576,121525.46153846153
2577,151276.54285714286
2578,109765.8346456693
2579,109765.8346456693
2580,151276.54285714286
2581,144154.09923664122
2582,129726.344
2583,253714.21212121213
2584,144154.09923664122
2585,182264.16666666666
2586,197728.5980392157
2587,213154.38888888888
2588,109765.8346456693
2589,129726.344
2590,213154.38888888888
2591,217450.75438596492
2592,213154.38888888888
2593,253714.21212121213
2594,197728.5980392157
2595,197728.5980392157
2596,301233.10256410256
2597,213154.38888888888
2598,301233.10256410256
2599,337256.22222222225
2600,109765.8346456693
2601,109765.8346456693
2602,109765.8346456693
2603,129726.344
2604,129726.344
2605,109765.8346456693
2606,129726.344
2607,152505.3125
2608,144154.09923664122
2609,144154.09923664122
2610,129726.344
2611,152505.3125
2612,144154.09923664122
2613,129726.344
2614,129726.344
2615,152505.3125
2616,129726.344
2617,182304.16666666666
2618,182264.16666666666
2619,236932.61538461538
2620,176337.5
2621,197728.5980392157
2622,197728.5980392157
2623,253714.21212121213
2624,301233.10256410256
2625,301233.10256410256
2626,144154.09923664122
2627,176337.5
2628,474990.0
2629,708333.3333333334
2630,337256.22222222225
2631,474990.0
2632,474990.0
2633,295002.1666666667
2634,402365.85714285716
2635,144154.09923664122
2636,217450.75438596492
2637,144154.09923664122
2638,217450.75438596492
2639,151276.54285714286
2640,144154.09923664122
2641,109765.8346456693
2642,213154.38888888888
2643,109765.8346456693
2644,144154.09923664122
2645,109765.8346456693
2646,109765.8346456693
2647,129726.344
2648,144154.09923664122
2649,144154.09923664122
2650,144154.09923664122
2651,151276.54285714286
2652,474990.0
2653,253714.21212121213
2654,213154.38888888888
2655,402365.85714285716
2656,253714.21212121213
2657,337256.22222222225
2658,337256.22222222225
2659,337256.22222222225
2660,337256.22222222225
2661,295002.1666666667
2662,331883.71428571426
2663,253714.21212121213
2664,295002.1666666667
2665,295002.1666666667
2666,295002.1666666667
2667,176337.5
2668,176337.5
2669,182264.16666666666
2670,253714.21212121213
2671,176337.5
2672,197728.5980392157
2673,197728.5980392157
2674,197728.5980392157
2675,144154.09923664122
2676,176337.5
2677,197728.5980392157
2678,253714.21212121213
2679,253714.21212121213
2680,253714.21212121213
2681,474990.0
2682,301233.10256410256
2683,474990.0
2684,301233.10256410256
2685,301233.10256410256
2686,253714.21212121213
2687,402365.85714285716
2688,213154.38888888888
2689,197728.5980392157
2690,474990.0
2691,197728.5980392157
2692,144154.09923664122
2693,197728.5980392157
2694,144154.09923664122
2695,197728.5980392157
2696,176337.5
2697,197728.5980392157
2698,197728.5980392157
2699,182264.16666666666
2700,182264.16666666666
2701,109765.8346456693
2702,109765.8346456693
2703,151276.54285714286
2704,144154.09923664122
2705,129726.344
2706,109765.8346456693
2707,109765.8346456693
2708,144154.09923664122
2709,91930.78571428571
2710,129726.344
2711,301233.10256410256
2712,474990.0
2713,144154.09923664122
2714,176337.5
2715,176337.5
2716,109765.8346456693
2717,176337.5
2718,253714.21212121213
2719,144154.09923664122
2720,151276.54285714286
2721,144154.09923664122
2722,151276.54285714286
2723,129726.344
2724,129726.344
2725,144154.09923664122
2726,144154.09923664122
2727,151276.54285714286
2728,182304.16666666666
2729,144154.09923664122
2730,152505.3125
2731,129726.344
2732,109765.8346456693
2733,152505.3125
2734,152505.3125
2735,144154.09923664122
2736,151276.54285714286
2737,129726.344
2738,152505.3125
2739,152505.3125
2740,109765.8346456693
2741,152505.3125
2742,144154.09923664122
2743,144154.09923664122
2744,144154.09923664122
2745,144154.09923664122
2746,129726.344
2747,151276.54285714286
2748,109765.8346456693
2749,129726.344
2750,144154.09923664122
2751,129726.344
2752,217450.75438596492
2753,144154.09923664122
2754,236932.61538461538
2755,144154.09923664122
2756,109765.8346456693
2757,54566.666666666664
2758,109765.8346456693
2759,151276.54285714286
2760,121525.46153846153
2761,144154.09923664122
2762,144154.09923664122
2763,151276.54285714286
2764,151276.54285714286
2765,236932.61538461538
2766,144154.09923664122
2767,91930.78571428571
2768,152505.3125
2769,144154.09923664122
2770,144154.09923664122
2771,129726.344
2772,144154.09923664122
2773,151276.54285714286
2774,152505.3125
2775,121525.46153846153
2776,151276.54285714286
2777,151276.54285714286
2778,91930.78571428571
2779,121525.46153846153
2780,121525.46153846153
2781,109765.8346456693
2782,109765.8346456693
2783,121525.46153846153
2784,129726.344
2785,121525.46153846153
2786,129726.344
2787,109765.8346456693
2788,109765.8346456693
2789,137890.0
2790,91930.78571428571
2791,109765.8346456693
2792,91930.78571428571
2793,151276.54285714286
2794,109765.8346456693
2795,121525.46153846153
2796,109765.8346456693
2797,236932.61538461538
2798,109765.8346456693
2799,109765.8346456693
2800,91930.78571428571
2801,109765.8346456693
2802,144154.09923664122
2803,151276.54285714286
2804,109765.8346456693
2805,91930.78571428571
2806,109765.8346456693
2807,144154.09923664122
2808,144154.09923664122
2809,129726.344
2810,144154.09923664122
2811,152505.3125
